target,theta,thetad,tau,dm,da,db
5.532984062961161520e-01,1.275515233458822395e-01,7.694889588865384544e-01,2.915228999132047250e+00,5.106901070362906969e-01,9.633073429435343726e-01,1.267279770580771903e+00
4.484705556334708798e-01,9.454174246885260757e-02,7.126068287306667193e-01,1.245665062173098825e+01,1.290251800511474700e+00,7.923594328773395645e-01,1.796569948246181214e+00
1.212420249643546555e-01,-2.360976935043741509e-01,7.114455188330461866e-01,8.995492361671985293e+00,1.551975146754047685e+00,1.731243809159272118e+00,1.407553918182711250e+00
2.637344233973901719e-01,5.451901444661210183e-01,2.874309757810742383e-01,-4.478638430505526458e+00,6.628436072230734499e-01,1.132592323967208658e+00,9.741559212092697484e-01
7.389084890910456727e-01,4.786626347908620183e-01,-2.413076419327369049e-01,-9.922660749044583284e+00,1.132934296091420379e+00,1.235465577619872857e+00,9.307481868429916538e-01
2.830736450421038608e-01,6.331252149729912349e-01,-3.615377659694353762e-01,-1.622841822600538775e+00,1.231562515049816620e+00,1.283948571625726620e+00,1.233061719304495707e+00
6.960781337087802445e-01,6.181391398709022017e-02,1.836003396260940390e-01,1.397749263493888527e+01,1.693616266542042004e+00,1.344805729409830120e+00,1.381568845575420923e+00
1.984459241306918420e-01,6.085565818199188959e-01,3.404217041752793382e-01,-6.800811066643196234e+00,1.372334782221321881e+00,1.376589437538682903e+00,7.402181579457409732e-01
7.308288336738212321e-01,-3.757313983480373848e-02,-1.013214602847137130e-01,-2.444774291010712730e+01,1.031452563992730775e+00,1.313771205586083068e+00,1.332658393992369072e+00
4.310193002462887890e-02,9.148024420427702808e-01,-1.510203946526149921e-01,-4.064242155067394613e+00,1.669798376413469176e+00,1.170929134421020201e+00,1.108100834781430954e+00
1.008833883826703248e+00,5.238736125796551457e-01,-5.007592283117227039e-01,5.279035068754732052e+00,1.251146532590079685e+00,1.379037244866309075e+00,1.346685486525464492e+00
9.166392583933887783e-01,-1.783411294039080330e-01,3.266652013568445700e-01,1.010587607098667995e+01,1.568503747171377860e+00,1.444361327841973797e+00,1.092725713229170559e+00
-1.583007481832579832e-01,1.721658589158960861e-01,5.871480502679756741e-01,5.947772960264053665e+00,1.098134810803048422e+00,1.427360507834128711e+00,2.121334263463098946e+00
6.579274020973344683e-01,6.361526492157957291e-01,1.114562706212892440e+00,-1.926602516940966225e+01,8.210613701977882428e-01,8.372788827136302681e-01,1.666665065003765323e+00
-4.429146508464193444e-02,7.569654736918606242e-01,-7.167871306706136147e-01,-3.222798752315554349e+00,1.416708472428940935e+00,1.347881083620391829e+00,9.808411062100902411e-01
3.842728807424836135e-01,1.468295155422927545e+00,-3.022991140751588035e-01,-1.435628587008333845e+01,1.042819930679129703e+00,1.181799293285446861e+00,1.386499000478812471e+00
-2.317311022855166880e-01,-5.480830405438038566e-01,3.581179351486745710e-01,-2.114212208090474476e+01,1.235966037247042904e+00,1.219032129563654143e+00,1.238767746086675725e+00
5.372853878942831507e-01,5.956952064236802347e-01,-1.851313793063178170e-01,-2.457397596279353991e+01,1.833656373814991580e+00,1.258793780383011374e+00,1.254399612023799238e+00
-1.528551621092518742e-01,-6.148260728454909563e-01,-5.460418792283937561e-01,-2.355315511336494083e+01,1.131508829196167909e+00,1.088086397927365834e+00,1.343471419155769508e+00
-2.194749133454006462e-01,-3.775807892115022324e-01,5.001676647103356910e-01,1.505614178021445326e+01,1.437105589320984533e+00,1.980107768747054076e+00,1.194478476551349866e+00
3.235528969595235504e-01,-2.056049731881847420e-01,-1.672933924145557361e-01,-2.120143665591273319e+01,1.773647408101526324e+00,1.355898207323813276e+00,1.396767954654763777e+00
-3.424803751816212216e-01,-5.800705083124868544e-01,2.753500713079071738e-01,2.393296731554030110e+00,1.326578142568199725e+00,1.313962034592742301e+00,1.068980077831867215e+00
-2.892010790497253070e-01,-2.752278344957986844e-01,-3.589842979200829620e-01,-2.323851758639882803e+00,1.472467485159540956e+00,1.834719643982052562e+00,1.456947531344307878e+00
-4.773218561769689700e-02,5.427938915179977286e-01,9.778473557788022186e-01,-1.750877735005517266e+01,1.398615436233467735e+00,1.560316791820582916e+00,1.391832279651404214e+00
8.564342354614339348e-01,1.207872259261969471e-02,-6.283849000485582925e-01,-8.098598702537676886e+00,9.988410666801325055e-01,1.535503022667516815e+00,1.404294958793161241e+00
2.810051500695399107e-01,-7.594787155530667855e-01,-5.499668791869775086e-01,4.798707189057381584e+00,1.332619751601403335e+00,9.789112269992544801e-01,1.028051945924178812e+00
-6.795095963366812319e-02,6.357623322475057792e-01,5.501848009999730366e-02,8.564166497016932666e+00,9.639761239228405998e-01,1.702013247021398668e+00,1.134477700724519700e+00
9.722426962341411683e-01,9.376382372330113180e-01,1.369545537558559234e+00,-1.310706718531097614e+01,6.592283696689174022e-01,1.476375950339388510e+00,1.816926002179856781e+00
2.037245596052548735e-01,4.676358018320023180e-01,-1.235065474609269437e-01,-2.108581194845617190e+01,1.227388094723628420e+00,1.797533581616116649e+00,7.952878544852319820e-01
3.962411554455351204e-01,4.488046208843192164e-01,-4.301584020143238707e-01,1.501846416905914161e+01,1.247345644473455195e+00,1.027668115180300878e+00,6.846162973552553099e-01
-5.102541103374642617e-01,-1.007135344322548809e+00,-8.736697455596790229e-01,2.564301492073391842e+01,1.117483418178854881e+00,1.429672912139782426e+00,1.528113022114144792e+00
-5.024193502686774560e-01,-7.565118560274449733e-01,-5.373544853730596316e-01,1.227662792436435346e+01,1.777397080645345850e+00,1.505375047654488263e+00,1.245699347089281872e+00
-6.799349002871259151e-02,6.630131405067286599e-01,-1.970505132019624295e-01,-3.684723579890565315e+00,9.426491265803419450e-01,1.328379240404786943e+00,1.466709933777093910e+00
-1.641971674543893367e-01,-4.428084197260340193e-01,5.880953021147080628e-01,3.275355979703888920e+01,1.568413247661050391e+00,1.353072490040770459e+00,1.284767883538921573e+00
2.017390220107286580e-01,-8.080477453064821569e-01,4.186657894200048191e-01,1.721589098641512905e+01,1.104743352025172820e+00,1.148804848129626466e+00,1.610068031687970302e+00
-3.159515736160606325e-01,6.282473277800048050e-01,-2.152515314260703416e-01,1.033046350570496541e+00,8.311422583214187476e-01,1.174687443819848243e+00,1.351031758596163312e+00
-1.702945479366104464e-01,3.803424422738251737e-02,7.343396690848665864e-01,5.963185958436603151e+00,1.468602644519938494e+00,2.053338690073704953e+00,1.739773728591720969e+00
-1.334601269165422988e-01,-8.513639294074265562e-01,-2.277821055487787849e-01,-7.186617682990740441e+00,1.286200034894811939e+00,1.417567334291758741e+00,1.341157871423709347e+00
-6.243944195301003308e-01,3.958405647825409823e-01,2.795804001034424835e-01,2.631372735629029957e+00,8.064218509584767380e-01,8.862370420488642209e-01,1.701057618190627174e+00
-6.407151573756068030e-01,4.026310687487995588e-01,2.701802751328686303e-01,-2.670884532206765916e-01,1.302196127235688117e+00,1.206997624495579124e+00,1.164512558054904057e+00
-5.065637463175737265e-01,9.134222795163503550e-01,2.738918249784854653e-01,-1.739165032804631750e+01,8.718964285370761624e-01,1.040274222710072527e+00,1.788732766932911167e+00
4.958700880122035026e-01,1.202340008184071163e+00,1.066416300409691376e+00,9.241054643155072412e+00,1.193742917858063413e+00,1.568238518297636164e+00,1.181026193463188267e+00
9.764251351178455940e-02,-4.960984349244346725e-01,-7.619261439799224211e-02,2.291805082804220817e+01,1.684510226062793770e+00,1.106044536815600443e+00,1.133853390416983409e+00
6.661078470927477013e-02,3.737499585923608758e-01,6.206348767310440051e-01,4.976949742395073706e+00,1.166941106653377691e+00,1.426643676034182739e+00,8.724358176365542006e-01
6.970434256776045223e-02,1.505245132227647886e+00,-6.093411425124390934e-01,-1.261674420979423594e+01,1.201319296138797954e+00,1.570609834571040642e+00,1.594614327170856383e+00
-2.580391261804247383e-01,3.943860921927712648e-01,-1.657675985365558713e-01,-1.149318164267461562e+01,9.901757036743967788e-01,1.439828163518790616e+00,8.668703929169865319e-01
2.213694622062719886e-01,1.941122291875812256e-01,-4.930771977531153011e-02,-1.080207327784332882e+01,1.375823304683758463e+00,8.663836525826310586e-01,1.788576888891658667e+00
8.233148231247159332e-01,-3.990355204531744193e-01,7.972198898305050685e-01,-2.824416328238370610e+01,1.145097302072511924e+00,8.095155259187990504e-01,1.140751014262270324e+00
1.367138845028813277e-01,-4.554418088724829783e-01,4.604273607264763868e-01,1.374736734880156597e+01,9.545335421403003950e-01,1.365848458731032666e+00,9.834141362612728310e-01
4.169216113245935995e-01,1.164762485645467249e+00,2.357042434896691185e-01,-1.264086748169770402e+00,1.491073615233603045e+00,1.209579961421057170e+00,8.987064059627153378e-01
-3.467389618401838652e-02,-3.540120497698782676e-01,6.454699462590872683e-01,1.110855441794614684e+01,1.288394507265713029e+00,1.592750983255160735e+00,7.571190398197450433e-01
-4.823003298351756230e-01,-1.221126523423268911e-01,1.130957742889055817e+00,5.467763800689766640e-01,1.753125942332753873e+00,1.242538835063571767e+00,1.451232371682152689e+00
8.797000105663874692e-01,-3.093224758170179389e-01,-1.335486577037260814e+00,-1.381545438668912062e+01,1.341016215636681608e+00,1.367078449247512317e+00,1.300305346188180389e+00
-4.850990358943144121e-01,1.233495375569050312e+00,1.083602904194344463e+00,-2.656729127085873277e+00,1.192465772618611641e+00,1.002454850529514552e+00,1.135274569517399801e+00
-1.257672984639265079e-01,8.469030668773058768e-02,-7.127955439961867201e-01,-4.666820078943509031e+00,7.050254423105725143e-01,1.244443793443750890e+00,1.795520989135495293e+00
-4.021025317436637270e-01,-4.095371223771301916e-01,8.177832060776891732e-01,2.550360441421309687e+01,1.064343730772350005e+00,9.641039384195856377e-01,9.688653132328379769e-01
-1.809850885967795864e-01,3.215611011306758193e-01,-9.816237594849100967e-01,9.356434494521993273e+00,8.134904360439380033e-01,1.668377160622081634e+00,1.437724050643350404e+00
5.186613964757370576e-01,-6.950622779839569221e-01,-5.276202240660988751e-01,-6.598468011231986452e+00,1.038390812790737749e+00,6.111820381016529469e-01,1.168352285812550351e+00
1.241288893734659116e+00,4.641079542625341503e-01,1.061865074329188197e+00,5.051065111155078391e+00,9.615894360862015100e-01,1.081938003591096820e+00,1.263411446842519048e+00
2.420599664374887550e-01,-5.956464451088405720e-02,-7.289742704552363284e-01,-2.211629973760422274e+01,9.864525203319423063e-01,1.548620093384176277e+00,1.357141246339949703e+00
4.655061350550441790e-01,1.345810640307443795e-01,-9.774164348396396917e-02,-1.047624798673853697e+01,9.585145086133541881e-01,1.642782547856212139e+00,1.197515886666835394e+00
-2.283424873017340928e-01,2.596765395723888425e-01,1.037497950537839136e-01,-1.322722424476966863e+00,1.293775707855409296e+00,1.705981599872123056e+00,1.330381695794476959e+00
4.109413046771530631e-01,2.849989420427902487e-01,3.275117957207601127e-01,-3.173295354391001410e+01,1.304859324770214934e+00,1.567346097277460659e+00,1.482321929249138748e+00
9.401003848888328518e-01,2.061305195435357007e-01,-1.173950707342718447e+00,-3.773713182144957212e+00,1.229993590121526204e+00,1.384498666423937818e+00,1.555651841691318316e+00
9.204796832192677636e-01,-6.230989365818904169e-01,1.041311734824816426e+00,1.705454964782644467e-01,7.172024638211259573e-01,1.149912485368881576e+00,1.636777847471150737e+00
5.577436883871578210e-01,2.493704705998855964e-01,1.309408813917900261e-01,6.341399082111383478e+00,1.021805849941368471e+00,1.222584853855859466e+00,1.503385578403979350e+00
-3.222093896942291313e-01,3.045538841339003652e-03,-4.352421709977239428e-01,3.836469753962040929e+00,1.297172254758099497e+00,1.403331229763298049e+00,1.706832973263964881e+00
-6.314955493186674707e-02,1.254428163479093916e+00,8.173877164452204580e-01,1.139642627229624416e+01,1.437345533846267287e+00,9.185819146595557427e-01,1.845788825678795320e+00
8.307657472579208502e-01,-3.425601484765334326e-01,-3.173305743440340554e-01,6.726751380799053770e+00,1.716514167117162648e+00,1.091896579185220650e+00,1.243401454098643333e+00
4.988417259344578025e-01,2.158079829881851541e-01,8.428928831816128175e-01,3.381072115809858047e+01,9.479086696882005336e-01,1.088025998265405470e+00,1.488531149027030098e+00
1.255918061202046243e-01,-2.823959241741922921e-01,9.324750881206829434e-02,8.816475705314745781e+00,1.041955648660212619e+00,1.615948248127211606e+00,1.328848593685323154e+00
2.210742938892220899e-01,2.606093342453046913e-01,-1.084512263189781750e-01,1.025907944902294755e+00,1.707853736255238397e+00,1.460020214487151469e+00,9.383658105689193230e-01
2.290443401772724111e-02,3.718609869657302780e-01,7.180696332393349257e-01,1.513257387278604504e+01,1.408640758714229557e+00,9.868034599827923969e-01,8.236744191025792139e-01
3.308587090198069069e-01,7.832146397680298522e-01,7.019446074584849704e-01,-2.030014452546486226e+01,1.298187045053016853e+00,7.545875950113147823e-01,1.688731013567834616e+00
-9.272475105257628192e-01,1.026535712506261994e-01,8.794081429889678558e-01,2.490709915071916569e+01,1.321321360611364293e+00,1.300297541762727827e+00,1.159889621211139143e+00
1.322438639465878807e-01,3.484769511110523688e-01,5.939721798895308824e-01,2.638467324209007980e+00,1.469494602876515899e+00,1.099116309220307564e+00,9.779868185278725035e-01
-2.795091070365661179e-01,1.252370555963242094e+00,-2.042835112833711608e-01,-9.646925536340498653e+00,1.270334391404486230e+00,1.404177301179585058e+00,1.558765460396563052e+00
9.681330985938844114e-01,-3.829565462970637574e-02,-6.150694575315836937e-02,2.747144339580240402e+00,7.589753594143916482e-01,1.313027331249396745e+00,1.309419444850278502e+00
-3.052172944430289192e-01,1.652744200705632771e+00,-5.940601248894639141e-02,3.562476620615858991e+01,8.219958301669555434e-01,1.001351533264952520e+00,1.558230417240160648e+00
7.018837263103082369e-02,-9.192513213456683652e-02,-1.795406438814185213e-01,7.872519829392078172e+00,1.082676825680113142e+00,1.281809120250592349e+00,2.085292412476174029e+00
9.791488921715163496e-01,7.785585480239388678e-01,-2.323045011902932222e-01,1.839615783454480180e+01,4.522542991235977694e-01,1.167777126133753951e+00,7.681753634522495711e-01
5.729540737701633857e-01,3.905930108181872029e-01,-1.946345381045782474e+00,1.810856920126173719e-01,8.541389760901942907e-01,6.882899187675649566e-01,9.280882263120595610e-01
1.299268664234273229e+00,6.778780376641471150e-01,7.914075486637150991e-02,1.416076151792811011e+01,1.103223683123562671e+00,1.660737932997231825e+00,1.253081428346416226e+00
7.716107470361288634e-02,2.374168034609155098e-01,-1.929532847657007000e-01,2.293823069897094413e+01,1.298220199577886147e+00,1.409807391686791256e+00,1.428866036955054319e+00
2.096464076909778512e-02,4.231192250851458225e-01,3.513681476698491957e-01,-5.796863944355370002e+00,1.657876068098721012e+00,1.264689711567253516e+00,1.615251667714365569e+00
3.881044106790055848e-01,9.572872743560328912e-01,7.108231793380559438e-01,1.675509021055879444e+01,1.418275861066844001e+00,9.862711803511410302e-01,1.531747825583755995e+00
8.248071101081646539e-01,1.365277807121790810e+00,-2.220594656824177449e-01,-1.080374448417018307e+01,1.805040810822915232e+00,1.729315973562159492e+00,8.760127836761819609e-01
3.425767198597108876e-01,5.800418492066641285e-01,4.550439873918482592e-02,1.478406709345002845e+01,1.255203966135435723e+00,1.168674796313248221e+00,1.581516895428527247e+00
-5.941460128367973548e-01,1.164757046020336445e-01,6.051729438269872752e-01,8.566900573931370388e+00,1.688357787451173264e+00,1.451393969434892739e+00,8.577189963953849583e-01
-7.668119821321171814e-03,-1.286165200958915011e-01,-4.880665726157343287e-01,2.160580248702646955e+01,1.572571449364708718e+00,1.485066196444034814e+00,1.009795377571869990e+00
2.096540840807820105e-01,-1.308799142226590329e+00,4.330749658844768035e-01,1.631851315192297092e+00,1.174683988594805495e+00,8.708460483804038033e-01,1.358207904853843351e+00
2.888383416296110839e-01,-2.660867858475501335e-01,1.015683803803052974e-02,-1.379500222056199021e+01,1.250309736438141694e+00,1.498960530954791537e+00,1.354156245854985618e+00
-8.153959365334252363e-01,-4.802202376014583218e-01,-9.675637939316265035e-01,1.603258782642785318e+00,1.421723632720516273e+00,1.134328041165589385e+00,1.185823341327906677e+00
-2.559875891561920816e-02,4.899283634941376531e-01,6.573124206343924358e-01,-2.399945137458398037e+01,5.450528395890584799e-01,1.486024861542799336e+00,1.475291854002518166e+00
6.019711265435850889e-01,-2.465314209974910631e-01,4.940251802970752615e-01,-6.006166590450736642e+00,1.100891194289636443e+00,9.516937711444342085e-01,1.210177173747330137e+00
1.470488013184969023e-01,-7.915459706548792773e-02,-2.622833351885297537e-01,-1.468349718147981697e+01,1.429711123679737739e+00,1.623117195880033448e+00,1.324961697342952327e+00
7.778448984237302799e-01,1.032064371979023676e+00,1.146246642707021007e-01,9.227516660321128938e-01,1.317936993663002987e+00,1.579135180523936199e+00,9.771042017819349113e-01
5.529402378883522262e-01,-1.009997149139129496e-01,4.085958604808322819e-02,-1.322096502197304524e+01,1.256503594943055635e+00,1.480484734291089843e+00,1.220229022561810872e+00
2.437656101862950286e-01,6.390086028590170608e-01,-2.376137811614439099e-01,-7.914858000901102919e+00,1.048710352952998415e+00,1.094293608606100365e+00,1.211956522895740296e+00
-8.246796653958972378e-02,1.841992145392336855e-01,2.821189592207672958e-01,2.564287219944611351e+01,1.338970628446188416e+00,1.003497151788980801e+00,1.227417697737556379e+00
1.290495910330580420e+00,1.282302284034562423e-01,4.913887576857545181e-02,-1.729285794469705806e+01,1.593287243010011123e+00,1.262851080723675024e+00,1.336901751717307407e+00
-2.988210862502200249e-01,-4.715072284012796211e-01,1.323894582389383068e+00,-6.444540189510401085e+00,1.714002448644054377e+00,1.039976472178010924e+00,1.230990801894306541e+00
1.288516475724042071e-02,-2.598428803378338703e-01,-3.682544563690814954e-02,1.825278377826484189e+01,1.353987446117900006e+00,1.561610982806417303e+00,1.494744011696925945e+00
-5.890829872928518562e-02,4.259287330407454664e-02,2.851210577876575059e-01,2.909686399483804919e+01,1.067759602098368843e+00,2.392829597388593132e+00,1.578219286981242808e+00
-2.537038919028007933e-01,6.144813621869454900e-01,9.588658243879848164e-02,-4.544345638239519758e+00,1.442480197254761842e+00,1.685930130718884756e+00,9.355579099760698014e-01
-5.685682613863473067e-01,-3.504408400326686768e-01,2.840369019453081734e-01,1.901431389884111667e+01,1.243908763218230407e+00,9.242535011265652356e-01,7.893344239618923508e-01
-4.669302746644133500e-02,9.872096909262297049e-02,4.212055542433337796e-01,3.038894747571711363e+01,1.791950292044612425e+00,1.280020555229498980e+00,9.286370403091278591e-01
-9.372700211981304097e-01,1.986997033018738368e-01,1.177719729133906545e+00,-8.779270615477413386e+00,1.250899589700944503e+00,1.413492931802140307e+00,7.033599208075999032e-01
-3.495805396954734245e-01,2.523004739444055122e+00,3.347063363734042452e-01,3.992973497888679280e+00,1.481568365277910582e+00,1.511574410595664775e+00,1.952162315709252915e+00
9.630289583053067148e-02,3.590772388026582801e-02,7.112671154085238312e-01,-4.484792696399125589e+00,1.333317185837649133e+00,1.562557695586167972e+00,1.847276971978343951e+00
1.521768332817608371e+00,-6.822197009617281260e-01,6.039684073987729995e-01,5.117883280768984910e+00,1.653491205823770072e+00,1.001058985017910574e+00,1.039726512309171236e+00
9.356012767162323884e-01,8.284564201101841940e-02,6.245087262156555630e-01,3.725299012385237862e+00,1.038960615035789070e+00,1.061340564400341746e+00,1.484722834203095365e+00
-1.251048346267382427e-01,-6.709815333533523940e-02,6.125882472384972521e-01,-1.352178129795223072e+01,9.972669885444135351e-01,1.136011054242429097e+00,1.426350847674539457e+00
4.586253406178689151e-01,1.635395314158759328e-01,-9.522811240112051268e-01,-2.914085647388977574e+00,1.474572002734408471e+00,1.128292270948731302e+00,1.620384884314973517e+00
4.600517379439518217e-01,-3.052774051645510967e-01,-6.244527081629034498e-02,9.801799382284125173e+00,1.572734430354187474e+00,1.058240962706826993e+00,1.201149853888617169e+00
2.653646429277422003e-01,1.180483880378062844e+00,8.066015937437501782e-01,1.560011063103694617e+01,7.658349185880619636e-01,1.521697001630301971e+00,1.238722303658748691e+00
9.547413986927763552e-02,-1.125139096822031365e-01,-4.850748450586146454e-01,2.518793665176274388e+01,1.479451898708583180e+00,1.178460992804813312e+00,9.747154043012451474e-01
-4.096730729843018892e-01,-2.196586896745388595e-01,4.874242177676784138e-01,-1.943862968023233506e+01,1.384897347149229851e+00,1.458553598776061833e+00,7.234599601301668903e-01
1.488734141534116540e-01,4.396181209730724571e-01,-1.014774046396273777e+00,-2.015817288809189378e+01,1.175390243593685602e+00,1.385029393974818390e+00,1.376468520179620514e+00
-1.922551448191063550e-01,6.517711340188441227e-01,-6.108346387633400987e-02,1.202598298090462769e+01,1.865679996572900512e+00,1.119884050999936598e+00,1.626299135548377572e+00
-3.829343906568636879e-01,-1.028798132017987088e+00,-4.536751221319874072e-01,-2.241439838020718511e+01,1.435967989789626920e+00,1.270329784276538865e+00,1.069899293344375613e+00
1.531380967072959454e-01,6.739078645336370466e-01,-6.917321637067826989e-01,1.489357608252001919e+00,7.665413252371869879e-01,1.715182646740062600e+00,1.308644886580387023e+00
-3.593437828769860398e-01,-6.718840630590505736e-02,3.849030525567204708e-01,8.326093372481418342e+00,1.143190061045761041e+00,7.591885113791265738e-01,3.453444623046267314e-01
1.916324582828131950e-01,4.016514709782486592e-01,8.822103182694195356e-01,-1.733549340253520299e+01,1.518992612133727826e+00,1.235231974161258295e+00,1.035589546624082979e+00
3.463262848849923969e-01,9.698818353567686401e-01,5.757034382050433274e-01,-4.538271648347408593e+00,1.555837138702178768e+00,1.306135001135074747e+00,1.107449693025102766e+00
3.047277236902717901e-01,-9.318031868173547450e-01,4.782519684892926892e-01,-1.791805982547548526e+00,1.477293781565753861e+00,1.418049316425624262e+00,1.764470019757513386e+00
6.935408472033702809e-01,1.357391620183382996e-01,-8.445142937107008585e-01,-1.196272960608422942e+01,1.258611405915155634e+00,1.812069957911194962e+00,1.994761179624809477e+00
-1.347605437981960474e-01,-7.199111936086344254e-02,6.030944187831043246e-01,-1.352422583409811274e+01,1.532801223091218246e+00,1.088071586008008351e+00,9.650792673831222190e-01
-2.427309704103142451e-01,6.142475486853665734e-01,6.910770896608169345e-01,-6.439610454924995508e-01,1.374081301179569392e+00,1.172665513907639845e+00,2.559088962437186865e+00
1.736221837642413224e-01,9.878943193571396719e-01,-6.632282443081799483e-01,4.101808115969020285e+00,1.772238489399019068e+00,1.217553171605354256e+00,1.907638659263125147e+00
8.897136363153942962e-02,-5.422825833593606509e-02,7.038650158699684412e-02,-2.434966859529165006e+01,1.402635829405454615e+00,1.234297918945346018e+00,1.478129535772843894e+00
4.669407644501207821e-01,-1.412149737284518480e-01,3.966701874586668897e-01,2.451777137703491505e+01,1.315921823901711640e+00,8.242382794581236682e-01,8.162567276220871193e-01
1.853275140101887930e-01,7.308123387616488609e-01,-1.086804242512623642e+00,-2.198127215505249055e+01,1.157129390703750982e+00,1.582211226914980173e+00,1.120759967294411075e+00
5.176569081846619236e-01,2.909413685262088323e-01,1.157587323408041824e+00,-4.321722677923324873e+00,1.183854474699262083e+00,1.060321187270544918e+00,1.545399221618027896e+00
-1.585631426379092712e-01,6.257075959688683797e-01,-3.366270834030460901e-01,3.033812368045785135e+01,5.569529344167131191e-01,1.569152335275054488e+00,1.121941531075767662e+00
-5.558489204194206890e-01,4.276352617370007825e-01,5.159020071989992573e-01,3.061415222789263257e+00,1.651999779405403990e+00,8.237625437371695059e-01,1.224880534808817867e+00
9.762837592565437594e-02,-2.191922590885150568e-01,6.425659801893072176e-01,2.721402522691395820e+00,1.744866769141345975e+00,1.272313124587088451e+00,1.758611046703117298e+00
3.546210802790688010e-01,-4.484452518672569776e-01,2.523767390636410535e-01,-1.065301467998473051e+01,1.139475616204400188e+00,1.791476593379018434e+00,1.187053243513090495e+00
4.761694316810635152e-01,-3.486363092726685320e-02,3.945293576039219929e-01,9.604024116726419535e+00,1.188248190652323677e+00,1.471023039094364160e+00,9.238860564050809243e-01
-1.542368942056229486e-01,-4.507575643634740836e-01,2.587467324923451439e-01,-7.407009885386034220e+00,1.360916359917586194e+00,1.261683288375623047e+00,1.120685771896118954e+00
-1.573889449706221411e-01,-1.468317550404591720e-01,4.707284596898825835e-01,-3.890879643607130678e+00,1.164616558183994011e+00,1.182105604949748034e+00,1.673908745076204907e+00
6.361190179147721002e-01,2.271164375887614606e-01,-7.437480326012317622e-02,1.664992790562297031e+01,1.474051860815781545e+00,1.827638230922505436e+00,1.868998010344156802e+00
2.068204851200961258e-01,-4.414558098153603116e-01,1.222181335988331341e+00,1.754491011707414572e+01,1.670621023600305399e+00,7.576498595187356466e-01,1.943571015407838720e+00
4.980980030860799879e-01,3.120035118016956655e-01,-4.364138570079330592e-01,2.634632871237760909e+01,1.624118096227004315e+00,1.710611539513932966e+00,1.769869294522266268e+00
-6.422142590325987666e-01,-5.555687579413386423e-01,5.382327144240995898e-01,-9.040465140118350007e+00,9.419201748129640839e-01,1.036681329455927836e+00,1.329838625748013703e+00
7.249823346295248827e-01,-2.313715469863973084e-01,-4.903541884480530633e-01,-5.159227317014297043e+00,1.711971934840797127e+00,1.112157111383743402e+00,2.025289857357169598e+00
-3.221651448983147148e-01,1.574732929656836589e-01,-1.462777577587395239e-01,7.737214415755879315e+00,6.946585441359625079e-01,1.389717369266809222e+00,1.176545592855286149e+00
4.281039623260847748e-01,3.489167342800810201e-01,4.530329206104465878e-01,-2.475305499887184979e+01,9.919438607277520914e-01,8.441577442087591088e-01,9.810646269495318927e-01
3.030395112483312281e-01,-5.525504056489501936e-01,1.110537343831471090e-02,-1.002120010330371080e+01,1.339984557635847784e+00,1.294364021398561215e+00,1.508332932163623852e+00
3.344130315790949659e-01,5.350527578107221460e-01,2.472035982828932055e-01,3.126488762171619751e+00,1.601337375743013824e+00,1.080581604433094922e+00,9.738371167859777300e-01
5.261240075181294884e-01,-2.005266478506571859e-01,-3.345699037551182475e-01,2.198314079151142053e+01,1.396926453687498793e+00,1.808692693194601686e+00,1.252831115555571806e+00
-3.247902349282507095e-01,-7.716813655982429632e-01,-5.044864684137700950e-01,1.717529924205021175e+01,1.376244148972187498e+00,1.683574089254429085e+00,1.954011752049130024e+00
5.633604074570558451e-01,9.890881918694172104e-02,5.474905874704328879e-01,1.934443763784033976e+01,1.580334532453861129e+00,1.075743336472506417e+00,1.326622667890851703e+00
1.148216776366855173e-02,-5.506107482302141642e-01,6.162354044102911210e-01,2.227200182567383280e+00,9.473724259944799053e-01,1.479149331449178817e+00,9.572506759186795167e-01
9.195497585573088051e-01,7.601802969944370103e-01,1.054814927238728606e-01,8.920787273136861373e+00,1.687547729021379395e+00,9.496150962302234433e-01,1.287886066160101928e+00
-1.860279792339991634e-01,-5.061844588501888259e-02,-1.902825371613530159e-01,-3.810418275151499046e+01,1.529790133509553840e+00,1.512883016020151628e+00,1.716660188474737891e+00
-1.346768850181591093e-01,-8.430705829430086562e-02,1.320382555248692524e+00,2.154784559152221490e+01,7.615100631309200674e-01,1.608247758599413268e+00,1.789930343289624082e+00
9.503026221260512107e-01,6.724331157978463702e-01,-1.359950553514090166e-01,1.285986535109248585e+01,1.272794124443610286e+00,1.350094367135747930e+00,1.536289226405562092e+00
1.510272026328629558e+00,1.908490237369645237e-01,6.551890164159479557e-01,1.064399115536723350e+01,1.594463571355565934e+00,1.514285328864987790e+00,1.164784772233396160e+00
-1.109194261611722021e-01,-1.682713359222386407e-01,-4.716877280257888994e-01,-1.556910459663819468e+00,7.964748395207438270e-01,1.603655001665907021e+00,1.301188213292368445e+00
-7.312986369327511005e-01,5.446755175544383265e-01,8.322994329223738497e-01,-2.628625609491788850e+01,1.436514138031777632e+00,1.454562383498858580e+00,1.118164564677122330e+00
8.176714528563486795e-01,-1.537276700913725813e+00,-9.712098295238839885e-02,2.306495971693548253e+00,1.309490758168516011e+00,1.784737906560823761e+00,1.485382305880785347e+00
5.034559965832297035e-01,-3.607518981564202254e-01,1.476023541054150678e+00,-2.459031944974826800e+01,1.555201671310445066e+00,1.780144641725064814e+00,1.137896225744706724e+00
